"Gene","Bead","Sup","Enrichment","P"
"Fgf6",0,0.02,1.91,"      NA"
"Prl3c1",0.07,0.02,1.91,"      NA"
"Olfr510",0,0.02,1.91,"      NA"
"Tssk5",0,0.03,1.91,"      NA"
"Dspp",0,0.02,1.91,"      NA"
"1700067G17Rik",0,0.02,1.91,"      NA"
"Olfr995",0,0.02,1.91,"      NA"
"Vmn2r73",0,0.02,1.91,"      NA"
"Olfr1425",0,0.01,1.91,"      NA"
"Ces1b",0.07,0.03,1.91,"      NA"
"Trav1",0,0.02,1.91,"      NA"
"AI427809",0,0.05,1.9,"      NA"
"Olfr76",0,0.01,1.9,"      NA"
"Cxcl15",0,0.02,1.9,"      NA"
"Olfr1428",0,0.02,1.9,"      NA"
"Cxcl9",0,0.04,1.9,"      NA"
"Mos",0,0.02,1.9,"      NA"
"Cyp2g1",0,0.03,1.9,"      NA"
"1700019F05Rik",0.02,0.03,1.9,"      NA"
"Ssxa1",0.03,0.02,1.9,"      NA"
"Hist1h2ag",0.02,0.03,1.9,"      NA"
"Mylk2",0.07,0.03,1.9,"      NA"
"Cyp2a22",0,0.02,1.9,"      NA"
"C530043A13Rik",0,0.02,1.9,"      NA"
"Olfr272",0.1,0.04,1.9,"      NA"
"4930555G01Rik",0,0.03,1.9,"      NA"
"Amigo3",0.03,0.1,1.89,"      NA"
"Phlda2",0,0.01,1.89,"      NA"
"Olfr1217",0,0.03,1.89,"      NA"
"AU022751",0.04,0.11,1.89,"      NA"
"Olfr1318",0.06,0.04,1.89,"      NA"
"AI507597",0.04,0.03,1.89,"      NA"
"Hist1h4f",0,0.02,1.89,"      NA"
"7420700N18Rik",0.02,0.02,1.89,"      NA"
"Olfr44",0.02,0.03,1.89,"      NA"
"Orm1",0,0.03,1.88,"      NA"
"Msx3",0,0.02,1.88,"      NA"
"Cabp2",0,0.02,1.88,"      NA"
"4930417O22Rik",0.04,0.03,1.88,"      NA"
"1700025H01Rik",0,0.01,1.88,"      NA"
"Apof",0,0.04,1.87,"      NA"
"Clec4b2",0.02,0.02,1.87,"      NA"
"Smgc",0.02,0.08,1.87,"      NA"
"Olfr10",0.06,0.04,1.87,"      NA"
"Olfr1256",0,0.02,1.86,"      NA"
"Slc45a3",0.03,0.17,1.86,"      NA"
"Cd69",0.02,0.1,1.85,"      NA"
"Olfr332",0,0.02,1.85,"      NA"
"A730065G17Rik",0.02,0.03,1.85,"      NA"
"Olfr328",0,0.03,1.85,"      NA"
"Dio1",0.04,0.03,1.84,"      NA"
"Pramel5",0.03,0.03,1.84,"      NA"
"Zbtb9",0.07,0.03,1.84,"      NA"
"Vmn2r5",0.1,0.05,1.84,"      NA"
"Wdr20rt",0.02,0.03,1.83,"      NA"
"Olfr509",0.1,0.04,1.83,"      NA"
"Synb",0.05,0.03,1.83,"      NA"
"Cyp3a16",0.08,0.03,1.83,"      NA"
"4732490B19Rik",0.07,0.04,1.83,"      NA"
"Flg",0.05,0.11,1.83,"      NA"
"Vmn1r208",0.11,0.06,1.83,"      NA"
"Vmn2r116",0.11,0.02,1.82,"      NA"
"Olfr727",0.07,0.02,1.82,"      NA"
"Olfr94",0.11,0.04,1.82,"      NA"
"4930487D11Rik",0,0.02,1.82,"      NA"
"Spink1",0.09,0.05,1.82,"      NA"
"Iqcj",0.09,0.04,1.82,"      NA"
"4933427J07Rik",0.03,0.04,1.82,"      NA"
"Cyp26c1",0.1,0.04,1.81,"      NA"
"Olfr24",0,0.02,1.81,"      NA"
"2310005A03Rik",0.02,0.03,1.81,"      NA"
"Olfr168",0.04,0.03,1.81,"      NA"
"Vmn1r188",0.07,0.04,1.81,"      NA"
"Dmrtc1b",0.02,0.02,1.81,"      NA"
"Sult2a5",0.02,0.03,1.81,"      NA"
"Olfr452",0.02,0.02,1.81,"      NA"
"Platr23",0.12,0.06,1.81,"      NA"
"Btnl2",0,0.02,1.81,"      NA"
"Olfr912",0,0.04,1.81,"      NA"
"BC042761",0,0.02,1.81,"      NA"
"Trav13n-4",0,0.02,1.8,"      NA"
"Vmn2r63",0.07,0.04,1.8,"      NA"
"Vmn1r47",0,0.02,1.8,"      NA"
"Olfr366",0.04,0.03,1.8,"      NA"
"1700014L14Rik",0,0.02,1.8,"      NA"
"Vmn1r52",0,0.02,1.8,"      NA"
"Olfr874",0,0.02,1.8,"      NA"
"Olfr39",0.02,0.02,1.8,"      NA"
"Olfr204",0,0.02,1.8,"      NA"
"Vmn2r11",0.04,0.02,1.8,"      NA"
"Txndc8",0.06,0.03,1.79,"      NA"
"4930470P17Rik",0,0.02,1.79,"      NA"
"5330417H12Rik",0,0.02,1.79,"      NA"
"Vmn2r32",0.04,0.04,1.79,"      NA"
"Lrrc26",0.08,0.04,1.79,"      NA"
"Serpinb3a",0,0.03,1.79,"      NA"
"Pax4",0,0.03,1.79,"      NA"
"Speer4c",0.03,0.04,1.79,"      NA"
"Ccdc182",0,0.02,1.79,"      NA"
"Lep",0,0.02,1.79,"      NA"
"Hist1h2bl",0,0.01,1.79,"      NA"
"Tas2r135",0,0.02,1.79,"      NA"
"Ceacam9",0,0.03,1.78,"      NA"
"1700063H04Rik",0,0.03,1.78,"      NA"
"Olfr211",0.1,0.04,1.78,"      NA"
"Ormdl1",0,0.02,1.78,"      NA"
"Tdpoz1",0,0.03,1.78,"      NA"
"Mrgpra3",0,0.02,1.78,"      NA"
"Olfr823",0.07,0.03,1.78,"      NA"
"Oas1e",0,0.02,1.78,"      NA"
"Psg28",0,0.02,1.78,"      NA"
"Olfr1132",0.04,0.03,1.78,"      NA"
"C78283",0.02,0.02,1.78,"      NA"
"Sppl2c",0,0.02,1.77,"      NA"
"Cmtm2a",0,0.02,1.77,"      NA"
"Synj2bp",0,0.02,1.77,"      NA"
"Mmp8",0.03,0.03,1.77,"      NA"
"Cyp2c70",0,0.03,1.77,"      NA"
"4930471D02Rik",0.02,0.04,1.77,"      NA"
"Ifna16",0.02,0.02,1.76,"      NA"
"4930570N18Rik",0.15,0.06,1.76,"      NA"
"Guca2b",0.02,0.03,1.76,"      NA"
"Olfr62",0.02,0.02,1.76,"      NA"
"Serpinb13",0.07,0.05,1.75,"      NA"
"Tmem210",0.06,0.04,1.75,"      NA"
"Vmn1r84",0.08,0.04,1.75,"      NA"
"Vmn2r95",0.03,0.02,1.75,"      NA"
"Klk14",0,0.02,1.75,"      NA"
"A630009H07Rik",0.02,0.02,1.75,"      NA"
"Tmem200b",0,0.02,1.75,"      NA"
"Il19",0.02,0.02,1.74,"      NA"
"Olfr553",0,0.03,1.74,"      NA"
"Cd7",0,0.06,1.74,"      NA"
"1700025J12Rik",0.07,0.02,1.74,"      NA"
"Ugt2a3",0.12,0.05,1.74,"      NA"
"8430423G03Rik",0,0.03,1.73,"      NA"
"Il17f",0.02,0.03,1.73,"      NA"
"Khdc3",0,0.02,1.73,"      NA"
"A930014E10Rik",0.06,0.04,1.73,"      NA"
"Vmn1r215",0,0.02,1.73,"      NA"
"Olfr715b",0,0.04,1.72,"      NA"
"Olfr982",0,0.02,1.72,"      NA"
"Gjd4",0.02,0.03,1.72,"      NA"
"Rdh9",0,0.03,1.72,"      NA"
"Vmn1r25",0,0.02,1.71,"      NA"
"Olfr1122",0.08,0.03,1.71,"      NA"
"5031434C07Rik",0.02,0.02,1.71,"      NA"
"Gja8",0.02,0.02,1.7,"      NA"
"Olfr1448",0.03,0.03,1.7,"      NA"
"1700015G11Rik",0.07,0.04,1.7,"      NA"
"Hoxb13",0,0.03,1.7,"      NA"
"4932416K20Rik",0.1,0.08,1.69,"      NA"
"Rpl39l",0.07,0.1,1.69,"      NA"
"Lipf",0.05,0.12,1.69,"      NA"
"Pramef12",0.03,0.03,1.69,"      NA"
"Mmp3",0.02,0.03,1.69,"      NA"
"Samt3",0.02,0.03,1.69,"      NA"
"Vmn2r25",0.09,0.06,1.69,"      NA"
"A630076J17Rik",0.07,0.03,1.69,"      NA"
"Olfr160",0.08,0.04,1.69,"      NA"
"Vasn",0.03,0.03,1.69,"      NA"
"Vmn1r200",0,0.02,1.69,"      NA"
"C230057A21Rik",0.02,0.05,1.68,"      NA"
"Klk10",0,0.02,1.68,"      NA"
"4930448F12Rik",0.13,0.06,1.68,"      NA"
"Mucl1",0,0.02,1.68,"      NA"
"Vmn1r214",0.02,0.03,1.68,"      NA"
"Vmn2r8",0.07,0.02,1.68,"      NA"
"Olfr686",0.1,0.06,1.68,"      NA"
"Cyp1a1",0,0.02,1.68,"      NA"
"Dkk1",0,0.02,1.68,"      NA"
"Prss47",0,0.02,1.68,"      NA"
"Trf",0.11,0.07,1.68,"      NA"
"Olfr266",0.06,0.03,1.67,"      NA"
"Hist1h2bk",0.02,0.07,1.67,"      NA"
"Olfr344",0.02,0.03,1.67,"      NA"
"4930401A07Rik",0,0.02,1.67,"      NA"
"Defb9",0,0.03,1.67,"      NA"
"1700081H04Rik",0,0.03,1.67,"      NA"
"Cryba2",0,0.02,1.67,"      NA"
"Olfr33",0,0.02,1.67,"      NA"
"Tmem254c",0,0.02,1.67,"      NA"
"Olfr675",0.02,0.03,1.67,"      NA"
"1700008B11Rik",0,0.02,1.66,"      NA"
"Nkx3-1",0,0.01,1.66,"      NA"
"Rab17",0,0.02,1.66,"      NA"
"Defb50",0,0.02,1.66,"      NA"
"Rnase10",0.02,0.03,1.65,"      NA"
"Olfr63",0,0.04,1.65,"      NA"
"4930564D02Rik",0,0.03,1.65,"      NA"
"Prl7a1",0.11,0.05,1.65,"      NA"
"Ascl3",0.04,0.04,1.64,"      NA"
"4933430A20Rik",0.02,0.04,1.64,"      NA"
"Ptf1a",0,0.02,1.64,"      NA"
"Pspn",0.08,0.04,1.64,"      NA"
"Cyp21a1",0,0.03,1.64,"      NA"
"Olfr701",0,0.03,1.63,"      NA"
"Ptgir",0,0.02,1.63,"      NA"
"Serpinb6e",0.07,0.04,1.63,"      NA"
"Olfr25",0.02,0.03,1.63,"      NA"
"Olfr95",0.04,0.04,1.63,"      NA"
"Vmn1r139",0.06,0.05,1.62,"      NA"
"Crybb2",0,0.05,1.62,"      NA"
"4930432M17Rik",0.02,0.02,1.62,"      NA"
"4930597A21Rik",0.13,0.04,1.62,"      NA"
"Csf3",0.04,0.03,1.62,"      NA"
"Olfr60",0,0.02,1.61,"      NA"
"Ntf5",0.11,0.08,1.61,"      NA"
"Kif12",0,0.04,1.61,"      NA"
"Vmn2r24",0.12,0.05,1.61,"      NA"
"Olfr351",0.02,0.03,1.61,"      NA"
"Ceacam3",0.08,0.06,1.61,"      NA"
"Cxcl2",0.06,0.04,1.61,"      NA"
"Actl10",0.06,0.04,1.61,"      NA"
"Hypm",0.06,0.05,1.61,"      NA"
"1700017J07Rik",0.06,0.04,1.6,"      NA"
"4933432G23Rik",0.04,0.03,1.6,"      NA"
"Hoxb7",0,0.02,1.6,"      NA"
"Olfr314",0.07,0.04,1.6,"      NA"
"Apoa5",0,0.05,1.6,"      NA"
"Olfr30",0.07,0.05,1.6,"      NA"
"Zfp729a",0.09,0.05,1.59,"      NA"
"Cfhr1",0.03,0.06,1.59,"      NA"
"Kcnj1",0.03,0.03,1.59,"      NA"
"1700123L14Rik",0.14,0.07,1.59,"      NA"
"Dmbt1",0.11,0.04,1.59,"      NA"
"S100z",0,0.04,1.59,"      NA"
"4933406G16Rik",0.02,0.04,1.59,"      NA"
"Slc36a3os",0.08,0.04,1.58,"      NA"
"4930448H16Rik",0.06,0.04,1.58,"      NA"
"Tas2r137",0.02,0.02,1.58,"      NA"
"Dmbx1",0.04,0.04,1.58,"      NA"
"Vmn1r203",0.16,0.04,1.58,"      NA"
"Olfr77",0.06,0.05,1.58,"      NA"
"4933406M09Rik",0.02,0.03,1.58,"      NA"
"Cxcr3",0,0.16,1.58,"      NA"
"Cdsn",0.11,0.05,1.57,"      NA"
"Tbc1d21",0.02,0.03,1.57,"      NA"
"Tex46",0.02,0.03,1.57,"      NA"
"4930509K18Rik",0.04,0.02,1.57,"      NA"
"Oog4",0.11,0.06,1.57,"      NA"
"Slfn4",0,0.03,1.57,"      NA"
"Asb17",0.06,0.04,1.57,"      NA"
"Bicdl2",0.11,0.03,1.57,"      NA"
"1700016F12Rik",0.02,0.06,1.56,"      NA"
"1700021F07Rik",0.02,0.04,1.56,"      NA"
"Olfr19",0.07,0.02,1.56,"      NA"
"1700063H06Rik",0.04,0.04,1.56,"      NA"
"4930455M05Rik",0.02,0.03,1.56,"      NA"
"1700101O22Rik",0.02,0.03,1.56,"      NA"
"Mmp20",0.11,0.05,1.56,"      NA"
"Hist1h2ak",0.09,0.07,1.56,"      NA"
"AY512931",0.11,0.04,1.56,"      NA"
"A930002H24Rik",0.02,0.02,1.56,"      NA"
"4930558J22Rik",0,0.02,1.56,"      NA"
"Vmn2r62",0.06,0.08,1.55,"      NA"
"Olfr860",0,0.02,1.55,"      NA"
"Vmn2r21",0.04,0.06,1.55,"      NA"
"Fshb",0,0.15,1.55,"      NA"
"Ccdc188",0.04,0.04,1.55,"      NA"
"4930453L07Rik",0.09,0.06,1.55,"      NA"
"Olfr448",0.04,0.04,1.55,"      NA"
"Ell3",0.06,0.03,1.55,"      NA"
"1700044C05Rik",0,0.03,1.55,"      NA"
"Olfr699",0,0.02,1.55,"      NA"
"Triml1",0,0.03,1.55,"      NA"
"4930522O17Rik",0,0.02,1.54,"      NA"
"1700029F12Rik",0,0.03,1.54,"      NA"
"Smok2b",0.09,0.06,1.54,"      NA"
"Vsig1",0.04,0.03,1.54,"      NA"
"Itgb2l",0.09,0.03,1.54,"      NA"
"Olfr112",0,0.02,1.53,"      NA"
"Retnla",0.04,0.05,1.53,"      NA"
"Ucn",0,0.03,1.53,"      NA"
"4930580E04Rik",0.06,0.05,1.53,"      NA"
"Ffar2",0,0.03,1.53,"      NA"
"A730061H03Rik",0.09,0.05,1.53,"      NA"
"Rhox5",0.02,0.04,1.52,"      NA"
"Vmn2r28",0.03,0.04,1.52,"      NA"
"Arhgap15os",0.02,0.03,1.52,"      NA"
"4930466I24Rik",0,0.04,1.52,"      NA"
"AA645442",0,0.03,1.52,"      NA"
"Vmn2r23",0.13,0.06,1.52,"      NA"
"Prame",0.1,0.06,1.51,"      NA"
"1700060J05Rik",0.04,0.04,1.51,"      NA"
"B130011K05Rik",0,0.03,1.51,"      NA"
"1700031F05Rik",0.04,0.03,1.51,"      NA"
"Defa29",0,0.06,1.51,"      NA"
"Sox15",0,0.03,1.51,"      NA"
"Bex6",0.05,0.07,1.51,"      NA"
"Olfr904",0,0.02,1.51,"      NA"
"1700034K08Rik",0.02,0.04,1.5,"      NA"
"Mageb4",0.04,0.04,1.5,"      NA"
"Cox8b",0,0.03,1.5,"      NA"
"Scml1",0.09,0.04,1.5,"      NA"
"Mixl1",0.04,0.06,1.49,"      NA"
"Bcl2a1b",0,0.06,1.49,"      NA"
"Hoxc4",0.03,0.02,1.49,"      NA"
"Rdh19",0.14,0.03,1.49,"      NA"
"Bpifa6",0,0.02,1.49,"      NA"
"AY702103",0,0.03,1.49,"      NA"
"Prss22",0.03,0.06,1.49,"      NA"
"Olfr1152",0.11,0.06,1.49,"      NA"
"Actbl2",0,0.03,1.49,"      NA"
"Olfr218",0.12,0.06,1.48,"      NA"
"Aqp2",0.02,0.04,1.48,"      NA"
"Gcg",0,0.03,1.48,"      NA"
"4930441J16Rik",0.02,0.05,1.48,"      NA"
"Gpr33",0.07,0.04,1.48,"      NA"
"Olfr692",0.06,0.05,1.48,"      NA"
"Cd209f",0.02,0.05,1.47,"      NA"
"Tcl1b4",0.11,0.06,1.46,"      NA"
"Slc6a19os",0.02,0.04,1.46,"      NA"
"Nlrp9a",0.11,0.05,1.46,"      NA"
"4930471G24Rik",0,0.04,1.45,"      NA"
"Fbxw26",0.09,0.05,1.45,"      NA"
"Olfr1408",0.07,0.04,1.45,"      NA"
"Olfr513",0.11,0.06,1.45,"      NA"
"4930522H14Rik",0.02,0.05,1.45,"      NA"
"Atp4b",0.14,0.05,1.45,"      NA"
"Vmn1r8",0,0.03,1.45,"      NA"
"Sftpd",0.04,0.05,1.44,"      NA"
"Krt76",0,0.04,1.44,"      NA"
"Olfr115",0.02,0.03,1.44,"      NA"
"Acsm1",0.02,0.05,1.44,"      NA"
"Lyzl4os",0.02,0.03,1.44,"      NA"
"9430093N23Rik",0,0.02,1.44,"      NA"
"Mettl7b",0,0.03,1.44,"      NA"
"Tbx10",0,0.03,1.44,"      NA"
"2610020F03Rik",0,0.02,1.43,"      NA"
"Mroh6",0.05,0.05,1.43,"      NA"
"Gcgr",0,0.03,1.43,"      NA"
"4930519D14Rik",0.02,0.03,1.43,"      NA"
"Oas1f",0,0.03,1.43,"      NA"
"Mycs",0.02,0.04,1.43,"      NA"
"Ceacam19",0.05,0.04,1.43,"      NA"
"Defb7",0,0.04,1.43,"      NA"
"Tmprss11g",0,0.04,1.42,"      NA"
"Tmprss11e",0.03,0.04,1.42,"      NA"
"Slc7a12",0.02,0.03,1.42,"      NA"
"Olfr1390",0,0.03,1.42,"      NA"
"Cd177",0,0.04,1.42,"      NA"
"1700042D02Rik",0.02,0.04,1.42,"      NA"
"Il9r",0.03,0.06,1.42,"      NA"
"Klra5",0,0.03,1.42,"      NA"
"Ccl21a",0,0.04,1.42,"      NA"
"Gfi1b",0,0.03,1.42,"      NA"
"Mrgprd",0,0.03,1.42,"      NA"
"Fcnb",0,0.03,1.41,"      NA"
"Calhm1",0.04,0.03,1.41,"      NA"
"Olfr372",0.14,0.07,1.41,"      NA"
"Pard3bos2",0.07,0.03,1.41,"      NA"
"Toporsl",0.07,0.04,1.41,"      NA"
"Olfr458",0.03,0.04,1.41,"      NA"
"Gdf7",0.02,0.03,1.4,"      NA"
"Olfr681",0.12,0.06,1.4,"      NA"
"Ugt2b37",0.1,0.05,1.4,"      NA"
"Cyp17a1",0.02,0.04,1.4,"      NA"
"BB014433",0,0.03,1.4,"      NA"
"Olfr1349",0.13,0.07,1.39,"      NA"
"Nobox",0.05,0.04,1.39,"      NA"
"Krt2",0.02,0.04,1.39,"      NA"
"Olfr859",0.02,0.03,1.39,"      NA"
"5330439B14Rik",0,0.02,1.39,"      NA"
"Miox",0,0.05,1.39,"      NA"
"4930519P11Rik",0,0.03,1.39,"      NA"
"Cd3e",0.02,0.04,1.39,"      NA"
"Vmn1r42",0.04,0.04,1.38,"      NA"
"Olfr905",0.07,0.05,1.38,"      NA"
"Nlrp10",0.08,0.05,1.38,"      NA"
"Spaca7",0.05,0.05,1.38,"      NA"
"Olfr102",0,0.04,1.38,"      NA"
"Olfr1402",0.07,0.05,1.37,"      NA"
"Slc6a14",0.04,0.04,1.37,"      NA"
"Defb43",0.04,0.04,1.37,"      NA"
"Wfdc12",0.02,0.04,1.37,"      NA"
"Lefty2",0,0.05,1.37,"      NA"
"Efcab3",0.02,0.03,1.36,"      NA"
"Ankrd60",0,0.02,1.36,"      NA"
"Prl2c3",0,0.03,1.36,"      NA"
"Olfr685",0.1,0.07,1.36,"      NA"
"Prl8a1",0.09,0.05,1.36,"      NA"
"Slamf7",0.02,0.11,1.36,"      NA"
"Dcpp2",0.09,0.07,1.35,"      NA"
"Lyg1",0.07,0.04,1.35,"      NA"
"Mroh4",0.07,0.05,1.35,"      NA"
"1700065O20Rik",0.02,0.04,1.35,"      NA"
"4930505K13Rik",0.02,0.03,1.35,"      NA"
"Ces2g",0,0.04,1.35,"      NA"
"Bpifa2",0.02,0.11,1.35,"      NA"
"Otop1",0,0.04,1.34,"      NA"
"Oas1h",0.02,0.03,1.34,"      NA"
"Olfr749",0.04,0.03,1.34,"      NA"
"Foxr1",0.02,0.03,1.34,"      NA"
"Treml4",0.04,0.03,1.34,"      NA"
"BC080695",0.12,0.06,1.34,"      NA"
"Erich4",0,0.03,1.34,"      NA"
"Zscan5b",0.07,0.07,1.34,"      NA"
"Cldn8",0,0.04,1.33,"      NA"
"Clrn2",0.11,0.06,1.33,"      NA"
"Olfr620",0.12,0.09,1.33,"      NA"
"Tmem139",0,0.03,1.33,"      NA"
"1700119H24Rik",0,0.03,1.33,"      NA"
"S100a14",0.04,0.05,1.33,"      NA"
"2300002M23Rik",0,0.04,1.33,"      NA"
"Olfr214",0,0.04,1.33,"      NA"
"Olfr417",0,0.03,1.32,"      NA"
"Krtap28-13",0.06,0.04,1.32,"      NA"
"1700100L14Rik",0.06,0.05,1.32,"      NA"
"Habp2",0.15,0.05,1.32,"      NA"
"Klra8",0,0.05,1.32,"      NA"
"Duox2",0.12,0.08,1.32,"      NA"
"Cyp4a29",0,0.03,1.32,"      NA"
"Serpina1a",0.11,0.08,1.32,"      NA"
"1700065J11Rik",0,0.04,1.32,"      NA"
"Trav3-3",0,0.04,1.31,"      NA"
"S100a8",0.03,0.08,1.31,"      NA"
"1810008I18Rik",0,0.03,1.31,"      NA"
"Olfr716",0.02,0.04,1.31,"      NA"
"Atp6v1g3",0,0.04,1.31,"      NA"
"Ptgdr2",0.06,0.05,1.31,"      NA"
"Ang2",0,0.08,1.3,"      NA"
"Stfa2l1",0,0.04,1.3,"      NA"
"Apol7a",0.1,0.09,1.3,"      NA"
"Bmp15",0.02,0.04,1.3,"      NA"
"4930529I22Rik",0,0.04,1.3,"      NA"
"D930007J09Rik",0.11,0.08,1.3,"      NA"
"Olfr1383",0.12,0.07,1.29,"      NA"
"Lbx2",0.07,0.08,1.29,"      NA"
"Dmrtc2",0.02,0.04,1.29,"      NA"
"Ly6d",0.02,0.07,1.29,"      NA"
"Prss37",0,0.03,1.29,"      NA"
"Nipsnap3a",0.03,0.05,1.29,"      NA"
"Lypd3",0.13,0.07,1.29,"      NA"
"Olfr457",0.06,0.06,1.28,"      NA"
"Tfap2c",0.08,0.05,1.28,"      NA"
"4930520K02Rik",0.04,0.05,1.27,"      NA"
"Tmem54",0,0.04,1.27,"      NA"
"Hist1h1a",0.07,0.09,1.27,"      NA"
"Mc5r",0,0.03,1.27,"      NA"
"Wfdc9",0.08,0.06,1.27,"      NA"
"Olfr550",0,0.04,1.27,"      NA"
"Igfbp1",0.15,0.04,1.27,"      NA"
"Vmn2r124",0.04,0.07,1.26,"      NA"
"Csn1s2a",0,0.06,1.26,"      NA"
"Spata31d1d",0.11,0.05,1.26,"      NA"
"Mep1a",0,0.06,1.26,"      NA"
"Msmp",0.11,0.07,1.26,"      NA"
"Olfr444",0,0.02,1.26,"      NA"
"1700018F24Rik",0,0.1,1.26,"      NA"
"Gtf3c2",0.09,0.06,1.26,"      NA"
"Vmn1r38",0.05,0.05,1.26,"      NA"
"Elf3",0.11,0.06,1.26,"      NA"
"A030014E15Rik",0.07,0.05,1.26,"      NA"
"Try5",0,0.04,1.25,"      NA"
"0610033M10Rik",0,0.03,1.25,"      NA"
"Platr27",0.04,0.04,1.25,"      NA"
"Gltpd2",0.07,0.03,1.25,"      NA"
"Prss42",0,0.04,1.25,"      NA"
"Nxf7",0.05,0.06,1.25,"      NA"
"Olfr71",0.03,0.04,1.25,"      NA"
"Zfp648",0.09,0.05,1.25,"      NA"
"Tssk1",0,0.05,1.25,"      NA"
"Slc30a2",0.07,0.06,1.24,"      NA"
"Vmn2r102",0,0.05,1.24,"      NA"
"Hoxaas3",0,0.05,1.24,"      NA"
"Pth2",0,0.04,1.24,"      NA"
"Cd3d",0.07,0.08,1.23,"      NA"
"Snai3",0.09,0.04,1.23,"      NA"
"Cpz",0,0.04,1.23,"      NA"
"Ptges3l",0.04,0.05,1.23,"      NA"
"1700047L14Rik",0,0.05,1.23,"      NA"
"1700016H13Rik",0.07,0.05,1.23,"      NA"
"Ugt2a1",0.03,0.05,1.23,"      NA"
"Olfr1491",0,0.04,1.23,"      NA"
"Olfr921",0,0.03,1.22,"      NA"
"Izumo1",0.04,0.05,1.22,"      NA"
"Gstt3",0.07,0.04,1.22,"      NA"
"Pdx1",0,0.04,1.22,"      NA"
"Lpcat2b",0.14,0.07,1.21,"      NA"
"1700061F12Rik",0,0.04,1.21,"      NA"
"4931406B18Rik",0,0.05,1.21,"      NA"
"Olfr127",0.12,0.08,1.21,"      NA"
"Pnmt",0.07,0.07,1.21,"      NA"
"Reg4",0.06,0.07,1.21,"      NA"
"Tnnc2",0,0.03,1.21,"      NA"
"D630029K05Rik",0.04,0.05,1.21,"      NA"
"4933406K04Rik",0.08,0.07,1.21,"      NA"
"Platr1",0.09,0.06,1.21,"      NA"
"Olfr316",0.02,0.06,1.2,"      NA"
"Ptk6",0.13,0.07,1.2,"      NA"
"Dmrta2os",0,0.04,1.2,"      NA"
"2310015D24Rik",0.02,0.04,1.2,"      NA"
"E030025P04Rik",0,0.03,1.2,"      NA"
"2610528J11Rik",0.07,0.05,1.19,"      NA"
"Mip",0.03,0.03,1.19,"      NA"
"Nlrp4f",0.14,0.06,1.19,"      NA"
"Lao1",0,0.03,1.19,"      NA"
"Ugt2b35",0.04,0.06,1.19,"      NA"
"Olfr715",0.07,0.04,1.19,"      NA"
"Olfr1140",0.03,0.04,1.19,"      NA"
"Olfr521",0.04,0.05,1.18,"      NA"
"Zfp524",0.08,0.06,1.18,"      NA"
"Akr1c18",0.08,0.09,1.17,"      NA"
"Vmn2r75",0.05,0.05,1.17,"      NA"
"Bnc1",0.09,0.06,1.17,"      NA"
"Psca",0.02,0.04,1.17,"      NA"
"4930431F12Rik",0,0.04,1.17,"      NA"
"Dsg1b",0,0.05,1.17,"      NA"
"Chp2",0,0.05,1.17,"      NA"
"Isl2",0.07,0.04,1.16,"      NA"
"Olfr720",0,0.05,1.16,"      NA"
"Sh2d1b2",0.12,0.06,1.16,"      NA"
"Zcchc13",0.04,0.06,1.15,"      NA"
"Spag17os",0,0.03,1.15,"      NA"
"Slc17a1",0.09,0.08,1.15,"      NA"
"Olfr1258",0,0.05,1.15,"      NA"
"D130052B06Rik",0.04,0.05,1.15,"      NA"
"Olfr669",0.04,0.04,1.14,"      NA"
"Defb38",0.04,0.03,1.14,"      NA"
"Asgr2",0.02,0.06,1.14,"      NA"
"Hist1h2bp",0,0.05,1.14,"      NA"
"4930520P13Rik",0.09,0.06,1.14,"      NA"
"Ugt1a10",0,0.05,1.13,"      NA"
"Ostn",0.12,0.05,1.13,"      NA"
"Olfr678",0.09,0.06,1.13,"      NA"
"Hoxb3os",0,0.06,1.13,"      NA"
"Lrrc10",0,0.04,1.12,"      NA"
"Ggt6",0,0.04,1.12,"      NA"
"Saa2",0.04,0.06,1.12,"      NA"
"Cyp2b23",0,0.08,1.12,"      NA"
"Olfr53",0.03,0.05,1.12,"      NA"
"Tmem171",0,0.03,1.12,"      NA"
"Kcnk15",0,0.04,1.12,"      NA"
"A530020G20Rik",0.03,0.06,1.12,"      NA"
"4930447F04Rik",0.05,0.06,1.11,"      NA"
"Dsg1a",0.06,0.05,1.11,"      NA"
"Ces1h",0.1,0.06,1.11,"      NA"
"Iqcf4",0.04,0.06,1.11,"      NA"
"Clca2",0.12,0.07,1.11,"      NA"
"Ceacam5",0.1,0.06,1.11,"      NA"
"Rln3",0.04,0.05,1.11,"      NA"
"Stfa1",0,0.05,1.1,"      NA"
"Gzma",0.11,0.06,1.1,"      NA"
"Epb42",0.02,0.04,1.1,"      NA"
"4932414J04Rik",0.02,0.04,1.1,"      NA"
"1810006J02Rik",0,0.05,1.1,"      NA"
"C1rb",0.05,0.06,1.1,"      NA"
"A230072I06Rik",0,0.04,1.1,"      NA"
"Gpc2",0,0.03,1.1,"      NA"
"4930551L18Rik",0,0.03,1.09,"      NA"
"Cldn16",0,0.05,1.09,"      NA"
"Olfr670",0.06,0.07,1.09,"      NA"
"Tmem30b",0,0.07,1.08,"      NA"
"Vmn2r26",0.04,0.04,1.08,"      NA"
"9930111H07Rik",0.09,0.06,1.08,"      NA"
"Olfr988",0,0.04,1.08,"      NA"
"Schip1",0,0.04,1.08,"      NA"
