"Gene","Bead","Sup","Enrichment","P"
"Diras2",142.28,125.05,0.19," 6.0e-02"
"Eef2kmt",4.35,3.82,0.19," 6.6e-01"
"Gcdh",29.38,25.8,0.19," 2.4e-01"
"9530082P21Rik",4.19,3.67,0.19," 6.7e-01"
"Mtss1",132.6,116.18,0.19," 6.9e-02"
"Gm45083",0.09,0.07,0.19," 9.6e-01"
"Por",30.55,26.85,0.19," 2.3e-01"
"Slc19a1",5.66,4.93,0.19," 6.2e-01"
"Zfp746",43.48,38.19,0.19," 1.8e-01"
"Tpp2",73.98,65.04,0.19," 1.0e-01"
"Alg13",8.97,7.88,0.19," 5.1e-01"
"Nudt21",54.07,47.54,0.19," 1.4e-01"
"Sipa1l3",62.45,55.27,0.19," 1.7e-01"
"Mta3",157.96,138.94,0.19," 5.4e-02"
"Leprotl1",63.37,55.77,0.19," 1.2e-01"
"Gm14455",0.46,0.42,0.19," 9.0e-01"
"Gm10775",0.77,0.68,0.19," 8.7e-01"
"Tnpo3",114.78,100.94,0.19," 7.0e-02"
"Zbtb14",33.35,29.34,0.19," 2.1e-01"
"Pcdh7",82.27,72.33,0.19," 1.7e-01"
"Hspa9-ps1",0.18,0.16,0.19," 9.4e-01"
"Mcm3ap",45.54,40.3,0.19," 1.7e-01"
"Ube2k",185.62,163.49,0.18," 5.4e-02"
"C1qtnf12",4.96,4.33,0.18," 6.4e-01"
"Spo11",0.16,0.15,0.18," 9.4e-01"
"B230209E15Rik",79.77,70.2,0.18," 9.9e-02"
"Hspb6",21.02,18.48,0.18," 3.1e-01"
"Paqr9",35.78,31.49,0.18," 2.1e-01"
"Rbm3",13.47,11.79,0.18," 4.5e-01"
"Mtus2",58.57,51.45,0.18," 1.5e-01"
"Prorsd1",10.69,9.45,0.18," 4.8e-01"
"Cd99l2",109.77,96.82,0.18," 8.6e-02"
"Timm44",41.67,36.63,0.18," 1.8e-01"
"Cops4",168.16,147.81,0.18," 7.0e-02"
"Susd4",125.12,110.17,0.18," 8.6e-02"
"C920006O11Rik",7.65,6.79,0.18," 5.6e-01"
"Strn3",108.91,95.86,0.18," 7.8e-02"
"S100g",0.08,0.07,0.18," 9.6e-01"
"Neil2",5.25,4.61,0.18," 6.3e-01"
"Pacrg",20.49,18.04,0.18," 3.2e-01"
"Tle5",922.73,816.2,0.18," 5.4e-02"
"Eif5b",121.63,106.42,0.18," 8.6e-02"
"Gm11542",0.27,0.24,0.18," 9.2e-01"
"Ccdc14",5.04,4.4,0.18," 6.5e-01"
"9930004E17Rik",0.5,0.43,0.18," 9.0e-01"
"Gpr25",0.82,0.73,0.18," 8.6e-01"
"Nae1",75.21,66.34,0.18," 1.1e-01"
"Ubac1",57.76,50.98,0.18," 1.6e-01"
"Wee1",44.45,39.16,0.18," 1.7e-01"
"Ccdc113",10.4,9.16,0.18," 4.8e-01"
"Azin2",45.5,40.1,0.18," 1.7e-01"
"Tmx2",31.8,28.2,0.18," 2.8e-01"
"Gm49437",0.88,0.78,0.18," 8.6e-01"
"Gpr68",12.91,11.37,0.18," 4.3e-01"
"Gatc",58.21,51.32,0.18," 1.4e-01"
"Irgm1",11.04,9.73,0.18," 4.7e-01"
"Ap3b1",44.46,39.36,0.18," 1.8e-01"
"Shh",6.81,5.73,0.18," 6.4e-01"
"Ash2l",93.13,82.08,0.18," 9.0e-02"
"Gm10472",0.64,0.57,0.18," 8.8e-01"
"Gm6170",0.35,0.31,0.18," 9.1e-01"
"Grem2",30.25,26.83,0.18," 2.8e-01"
"Pcid2",40.4,35.61,0.18," 1.9e-01"
"Tmem214",32.27,28.45,0.18," 2.3e-01"
"Ttc9c",87.73,77.43,0.18," 1.1e-01"
"Zfp384",22.23,19.61,0.18," 3.1e-01"
"Pigt",33.67,29.68,0.18," 2.2e-01"
"Dusp22",62.97,55.56,0.18," 1.4e-01"
"Gas6",41.26,36.36,0.18," 1.9e-01"
"Lhx8",0.4,0.35,0.18," 9.1e-01"
"Rpl13",11.89,10.46,0.18," 4.5e-01"
"Syt12",4.77,4.2,0.18," 6.5e-01"
"Tmem87b",27.85,24.54,0.18," 2.6e-01"
"St3gal5",29.87,26.34,0.18," 2.4e-01"
"Fam163b",62.35,54.97,0.18," 1.6e-01"
"Chchd5",22.04,19.6,0.18," 3.3e-01"
"Armc2",11.61,10.22,0.18," 4.6e-01"
"Tmem151a",69,60.85,0.18," 1.2e-01"
"Tmtc1",70.68,62.24,0.18," 1.3e-01"
"Eps15l1",60.03,53.13,0.18," 1.4e-01"
"Mettl17",15.36,13.56,0.18," 4.0e-01"
"Coq10b",35.56,31.23,0.18," 2.5e-01"
"1700030K09Rik",10.21,9,0.18," 4.9e-01"
"Mbd2",47.96,42.36,0.18," 1.7e-01"
"Smim10l2a",52.88,46.73,0.18," 1.7e-01"
"Gm17018",89.38,79.33,0.18," 1.4e-01"
"Coro1b",38.84,34.32,0.18," 2.0e-01"
"Gm10226",1.17,1.03,0.18," 8.4e-01"
"Gm11960",0.39,0.33,0.18," 9.1e-01"
"Ppp1r21",129.11,113.81,0.18," 8.4e-02"
"1700123O20Rik",30.01,26.55,0.18," 2.5e-01"
"Btbd6",71.41,63.07,0.18," 1.5e-01"
"Copg2",149.39,131.87,0.18," 6.5e-02"
"Gm10785",1.27,1.12,0.18," 8.3e-01"
"Zfp697",17.45,15.42,0.18," 3.7e-01"
"Stx18",39.1,34.51,0.18," 2.0e-01"
"Ctnnbl1",38.24,33.73,0.18," 2.1e-01"
"Carmil3",46.87,41.45,0.18," 1.7e-01"
"Rab21",279.07,247.13,0.18," 6.5e-02"
"4930447M23Rik",4.86,4.28,0.18," 6.6e-01"
"5830454E08Rik",1.87,1.69,0.18," 7.9e-01"
"Satb2",8,7.01,0.18," 5.6e-01"
"9530051G07Rik",3.38,2.99,0.18," 7.2e-01"
"Map3k10",116.66,103.04,0.18," 8.1e-02"
"Tor1aip2",93.26,82.26,0.18," 1.1e-01"
"Cog1",45.02,40.04,0.18," 2.2e-01"
"Pgp",138.67,122.57,0.18," 7.2e-02"
"Pkmyt1",3.63,3.21,0.18," 7.0e-01"
"Ankrd37",6.1,5.39,0.18," 6.1e-01"
"Gm6035",0.31,0.27,0.18," 9.2e-01"
"Gm28905",1.24,1.08,0.18," 8.4e-01"
"Etfbkmt",14.28,12.67,0.18," 4.3e-01"
"Gm27030",1.21,1.07,0.18," 8.4e-01"
"Sema5a",50.4,44.49,0.18," 1.7e-01"
"Syt10",4.24,3.68,0.18," 6.8e-01"
"Tal2",0.75,0.67,0.18," 8.7e-01"
"Rdx",131.06,116.16,0.18," 7.9e-02"
"Gm7463",0.14,0.12,0.18," 9.5e-01"
"Champ1",75.44,66.32,0.18," 1.3e-01"
"D830030K20Rik",1.32,1.14,0.18," 8.3e-01"
"Plekha3",84.74,74.98,0.18," 1.1e-01"
"Pkd1l1",0.32,0.28,0.18," 9.2e-01"
"Atad1",74.39,65.92,0.18," 1.3e-01"
"BC004004",32.35,28.6,0.18," 2.4e-01"
"Trak1",184.44,162.85,0.18," 6.9e-02"
"Cox7c",7.44,6.5,0.18," 5.8e-01"
"Lsg1",27.16,24.05,0.18," 2.8e-01"
"Rbm19",10.85,9.58,0.18," 4.9e-01"
"Rhbdd3",9.9,8.75,0.18," 5.3e-01"
"Msh2",56.61,49.89,0.18," 1.6e-01"
"Ovca2",12.32,10.89,0.18," 4.7e-01"
"Itfg2",55.1,48.43,0.18," 1.8e-01"
"Gm48495",0.13,0.12,0.18," 9.5e-01"
"Tbc1d19",30.99,27.42,0.18," 2.6e-01"
"Papola",152.95,135.29,0.18," 7.0e-02"
"Exosc8",24.56,21.76,0.18," 3.1e-01"
"Nedd4l",153.08,135.37,0.18," 7.0e-02"
"Pigbos1",8.27,7.34,0.18," 5.5e-01"
"Ncoa4",9.38,8.29,0.18," 5.2e-01"
"Gm5921",0.09,0.09,0.18," 9.6e-01"
"Smg8",13.43,11.88,0.18," 4.4e-01"
"Vmn2r110",0.13,0.11,0.18," 9.5e-01"
"Cst6",3.57,3.17,0.18," 7.1e-01"
"Pyurf",23.67,21.01,0.18," 3.2e-01"
"Zfp422",46.64,41.31,0.18," 1.9e-01"
"L1cam",71.71,63.46,0.18," 1.3e-01"
"Tmem201",47.98,42.44,0.18," 1.8e-01"
"Ush1g",1.57,1.35,0.18," 8.3e-01"
"Nudt15",2.42,2.14,0.18," 7.6e-01"
"Polr1b",14.97,13.41,0.18," 4.4e-01"
"Morn4",156.27,138.56,0.18," 9.6e-02"
"Lrrc61",35.92,31.8,0.18," 2.3e-01"
"Grm8",9.69,8.58,0.18," 5.2e-01"
"Fam210a",75.71,66.8,0.18," 1.6e-01"
"Gm31107",0.82,0.72,0.18," 8.7e-01"
"Ptpn2",17.67,15.63,0.18," 4.1e-01"
"Sucla2",307.79,272.29,0.18," 5.4e-02"
"Plcd3",8.41,7.46,0.18," 5.5e-01"
"Tmem17",5.9,5.24,0.18," 6.2e-01"
"Uhmk1",918.75,813.34,0.18," 8.1e-02"
"Nudt5",19.62,17.37,0.18," 3.6e-01"
"Pink1",401.22,355.36,0.18," 5.4e-02"
"Tpd52l2",98.98,87.66,0.18," 1.0e-01"
"Gm17938",0.46,0.41,0.18," 9.1e-01"
"Bms1",29.97,26.65,0.18," 2.8e-01"
"Cadm3",171.68,152.02,0.18," 6.9e-02"
"Gm10327",1,0.87,0.18," 8.6e-01"
"Ehd3",156.59,138.69,0.18," 7.2e-02"
"Tmem65",259.55,230.15,0.18," 5.5e-02"
"Ros1",0.11,0.1,0.18," 9.5e-01"
"Tmem8",10.88,9.62,0.18," 5.0e-01"
"A230060F14Rik",1.06,0.94,0.17," 8.5e-01"
"Rps15a-ps6",0.18,0.16,0.17," 9.4e-01"
"Pdk1",95.26,84.42,0.17," 1.1e-01"
"Armt1",34.25,30.33,0.17," 2.4e-01"
"Fto",487.87,431.17,0.17," 6.1e-02"
"Rnf8",15.13,13.4,0.17," 4.2e-01"
"Gbp9",0.54,0.48,0.17," 9.0e-01"
"Faim2",505.39,448.09,0.17," 5.1e-02"
"Atp5pb-ps",0.35,0.31,0.17," 9.2e-01"
"Dhrs13",6.38,5.65,0.17," 6.1e-01"
"Nck1",38.2,33.7,0.17," 2.3e-01"
"6430548M08Rik",452.83,399.87,0.17," 5.5e-02"
"Eri1",19.1,16.94,0.17," 3.9e-01"
"A330009N23Rik",2.62,2.33,0.17," 7.6e-01"
"Ift172",39.44,35.29,0.17," 2.4e-01"
"Hrk",48.85,43.26,0.17," 1.8e-01"
"Nap1l1",249.19,221.23,0.17," 6.0e-02"
"C2cd3",44.61,39.66,0.17," 2.0e-01"
"Gpr137",72.18,63.55,0.17," 1.7e-01"
"Ppm1f",205.67,182.32,0.17," 6.4e-02"
"Gm5976",0.15,0.13,0.17," 9.5e-01"
"Dctn4",202.49,179.26,0.17," 8.2e-02"
"Emc1",42.31,37.5,0.17," 2.1e-01"
"Sipa1l1",175.83,155.82,0.17," 7.1e-02"
"Opn3",1.93,1.71,0.17," 7.9e-01"
"Gm47270",1.51,1.33,0.17," 8.2e-01"
"Slc16a11",9.02,8,0.17," 5.4e-01"
"Taf1d",17.54,15.46,0.17," 4.1e-01"
"Rtf2",92.06,81.64,0.17," 1.2e-01"
"Ttl",82.42,73.18,0.17," 1.3e-01"
"Gm48819",0.2,0.19,0.17," 9.4e-01"
"Mthfsl",2.73,2.42,0.17," 7.5e-01"
"C330018D20Rik",22.59,20.23,0.17," 4.1e-01"
"Atoh7",1.17,1,0.17," 8.5e-01"
"Rsbn1",42.35,37.58,0.17," 2.1e-01"
"Mpped1",71.78,62.84,0.17," 2.7e-01"
"Cdh2",33.28,29.55,0.17," 2.5e-01"
"Gm12912",0.44,0.39,0.17," 9.1e-01"
"Dcaf8",267.39,237.43,0.17," 8.0e-02"
"Dnajb5",64.29,57.25,0.17," 1.6e-01"
"Shcbp1l",1.72,1.53,0.17," 8.1e-01"
"Plbd2",33.72,29.93,0.17," 2.5e-01"
"Trappc13",126.71,112.41,0.17," 9.4e-02"
"Iqcc",16.22,14.4,0.17," 4.1e-01"
"Ddx21",30.83,27.43,0.17," 2.7e-01"
"Stat2",16.13,14.35,0.17," 4.5e-01"
"Nosip",68.33,60.59,0.17," 1.6e-01"
"Idh3a",416.35,369.35,0.17," 5.8e-02"
"Nhej1",2.37,2.1,0.17," 7.7e-01"
"Ufm1",74.88,66.69,0.17," 1.5e-01"
"Gm26781",4.43,3.93,0.17," 6.8e-01"
"Dlk1",181.56,161.19,0.17," 7.2e-02"
"Gm42372",351.79,312.52,0.17," 5.5e-02"
"Lmo7",8.2,7.1,0.17," 5.9e-01"
"Elmod1",80.26,71.48,0.17," 1.5e-01"
"Phactr1",229.8,204.15,0.17," 7.1e-02"
"Dgat2",19.14,17,0.17," 3.8e-01"
"Cdk5rap3",39.19,34.74,0.17," 2.4e-01"
"Rpl31-ps8",1.89,1.65,0.17," 8.0e-01"
"Rhoc",17.04,14.94,0.17," 4.3e-01"
"Crkl",134.36,119.23,0.17," 9.0e-02"
"Gm15265",0.34,0.3,0.17," 9.2e-01"
"Oxa1l",68.11,60.53,0.17," 1.5e-01"
"Gm19810",0.19,0.16,0.17," 9.4e-01"
"1810058I24Rik",39.35,35.12,0.17," 2.4e-01"
"Rd3l",0.3,0.33,0.17," 9.2e-01"
"Naf1",23.55,20.87,0.17," 3.4e-01"
"Rpl10",5.46,4.74,0.17," 6.8e-01"
"Pisd-ps1",2.34,2.08,0.17," 7.7e-01"
"Gm49540",0.17,0.14,0.17," 9.4e-01"
"Calm3",1725.04,1536.65,0.17," 5.7e-02"
"Zfp94",16.72,14.86,0.17," 4.3e-01"
"Rabgap1",151.53,134.62,0.17," 8.4e-02"
"Sobp",113.59,100.95,0.17," 1.0e-01"
"H2-Eb1",1.42,1.27,0.17," 8.3e-01"
"Gm5507",0.35,0.31,0.17," 9.2e-01"
"1700011D18Rik",0.22,0.17,0.17," 9.4e-01"
"Rpl34",63.36,55.43,0.17," 3.0e-01"
"Rims2",138.37,123.04,0.17," 9.1e-02"
"Gm12634",0.53,0.48,0.17," 9.0e-01"
"Gatad2a",55.97,49.76,0.17," 1.8e-01"
"Esd",95.73,85,0.17," 1.3e-01"
"Thap7",23.52,20.88,0.17," 3.4e-01"
"Tceanc2",26.21,23.31,0.17," 3.1e-01"
"Zgpat",28.11,25.29,0.17," 3.5e-01"
"Hdhd3",8.51,7.57,0.17," 5.7e-01"
"Nectin3",18.54,16.49,0.17," 3.9e-01"
"Mpp3",43.27,38.41,0.17," 2.2e-01"
"Gm31227",0.18,0.16,0.17," 9.4e-01"
"Sh3gl3",115.47,102.95,0.17," 1.1e-01"
"Ptprf",48.36,43.34,0.17," 2.4e-01"
"Eif5",495.99,441.29,0.17," 5.1e-02"
"Cstf3",68.07,60.47,0.17," 1.6e-01"
"Gm5564",0.08,0.07,0.17," 9.6e-01"
"Exoc7",93.52,83.11,0.17," 1.2e-01"
"St6galnac4",14.77,13.14,0.17," 4.5e-01"
"Eif3a",236.17,210.01,0.17," 6.7e-02"
"Dnajc5",754.67,670.55,0.17," 5.5e-02"
"Coq6",21.6,19.18,0.17," 3.6e-01"
"Klhl13",222.08,196.99,0.17," 1.1e-01"
"Wdr37",198.66,176.77,0.17," 7.6e-02"
"Sh3kbp1",107.02,94.03,0.17," 2.0e-01"
"Hnrnpl",190.04,168.61,0.17," 7.9e-02"
"Slf1",24.07,21.42,0.17," 3.4e-01"
"Arhgef38",0.48,0.43,0.17," 9.1e-01"
"Plxdc2",25.34,22.34,0.17," 3.9e-01"
"Rrn3",117.8,104.67,0.17," 1.1e-01"
"Gm44646",1.72,1.53,0.17," 8.1e-01"
"Eif3h",183.77,162.68,0.17," 9.2e-02"
"Ppm1k",108.25,96.33,0.17," 1.1e-01"
"AI854703",69.46,61.79,0.17," 1.5e-01"
"Pla2g4e",57.37,51.02,0.17," 1.8e-01"
"Sirt5",19.36,17.19,0.17," 4.0e-01"
"Gm13641",0.13,0.11,0.17," 9.5e-01"
"Lxn",29.26,26.01,0.17," 3.0e-01"
"Gba2",62.23,55.48,0.17," 1.7e-01"
"Scgn",8,7.07,0.17," 6.0e-01"
"Etaa1",16.89,15.04,0.17," 4.2e-01"
"Gm18073",0.22,0.22,0.17," 9.4e-01"
"Use1",109.05,96.57,0.17," 1.2e-01"
"Ulk3",18.27,16.23,0.17," 4.1e-01"
"Acbd4",34.41,30.59,0.17," 2.6e-01"
"Pitpnc1",143.87,127.83,0.17," 1.1e-01"
"Trpc4ap",230.55,205.71,0.17," 7.6e-02"
"Pcna-ps2",3.85,3.49,0.17," 7.2e-01"
"Fam114a2",53.71,47.8,0.17," 1.9e-01"
"Tat",0.21,0.19,0.17," 9.4e-01"
"Mlst8",32,28.56,0.17," 2.8e-01"
"Gpi1",554.23,493.73,0.17," 5.1e-02"
"B230206L02Rik",1.35,1.19,0.17," 8.4e-01"
"Krt1",40.22,35.85,0.17," 2.7e-01"
"Pex5",73.69,65.89,0.17," 1.6e-01"
"Acot4",4.4,3.92,0.17," 6.9e-01"
"Gm14167",0.28,0.26,0.17," 9.3e-01"
"Wrap73",22.05,19.66,0.17," 3.7e-01"
"Armc1",167.18,149.05,0.17," 1.0e-01"
"Eloa",40.95,36.1,0.17," 2.6e-01"
"Pard6b",6.23,5.55,0.17," 6.3e-01"
"Psmc4",127.35,113.43,0.17," 1.0e-01"
"Smim13",203.34,181.41,0.17," 8.3e-02"
"Gphn",94.18,84.05,0.17," 1.3e-01"
"Traf2",13,11.56,0.17," 4.9e-01"
"D330023K18Rik",8.37,7.47,0.17," 5.8e-01"
"Psmd11",103.09,91.68,0.17," 1.3e-01"
"Slc25a44",78.56,70.02,0.17," 1.7e-01"
"Zcchc14",77.07,68.98,0.17," 1.8e-01"
"Magi3",93.03,82.88,0.17," 1.5e-01"
"Tdg-ps2",0.39,0.32,0.17," 9.2e-01"
"Rfng",53.13,47.41,0.17," 2.0e-01"
"Trabd",31.82,28.42,0.17," 3.0e-01"
"Platr14",0.5,0.43,0.17," 9.1e-01"
"Abraxas1",6.02,5.36,0.17," 6.4e-01"
"Olfm1",179.25,160.17,0.17," 9.3e-02"
"Zfp777",44.7,39.92,0.17," 2.3e-01"
"Gm5863",0.87,0.78,0.17," 8.7e-01"
"Ddx59",14.6,13.03,0.17," 4.6e-01"
"Zfp382",7.81,6.89,0.17," 6.0e-01"
"Chrm3",12.34,10.97,0.17," 5.0e-01"
"Plekhm1",28.55,25.57,0.17," 3.3e-01"
"Eef1akmt2",33.47,30.18,0.17," 3.4e-01"
"Ipo5",204.79,182.47,0.17," 9.0e-02"
"Psmd12",168,149.58,0.17," 9.7e-02"
"Amd1",27.21,24.25,0.17," 3.2e-01"
"Ano10",13.2,11.76,0.17," 4.9e-01"
"Gm2061",10.45,9.31,0.17," 5.3e-01"
"1810030O07Rik",52.28,46.74,0.17," 2.3e-01"
"C130093G08Rik",47.03,41.07,0.17," 2.7e-01"
"Pdxk",253.67,225.82,0.17," 7.2e-02"
"Ccna1",0.94,0.84,0.17," 8.7e-01"
"Cnot1",100.06,90.05,0.17," 1.5e-01"
"Gopc",100.56,89.67,0.17," 1.3e-01"
"Gm9816",0.6,0.52,0.17," 9.0e-01"
"Tbk1",56.02,50.13,0.17," 2.0e-01"
"AW146154",6.43,5.73,0.17," 6.3e-01"
"Actr5",10.17,9.1,0.17," 5.4e-01"
"Timm10b",20.67,18.41,0.17," 3.9e-01"
"Fchsd2",123.11,109.76,0.17," 1.1e-01"
"Cars2",11,9.88,0.17," 5.5e-01"
"Fis1",219.71,196.72,0.17," 9.1e-02"
"Ilvbl",8.89,7.92,0.17," 5.7e-01"
"Tfb1m",11.89,10.56,0.17," 5.1e-01"
"Tmed1",7.85,7,0.17," 5.9e-01"
"Tmppe",3.17,2.89,0.17," 7.6e-01"
"Xpnpep1",35.7,32.06,0.17," 2.8e-01"
"Sytl5",1.58,1.36,0.17," 8.3e-01"
"Fam166a",0.4,0.32,0.17," 9.2e-01"
"Stk24",100.33,89.5,0.17," 1.2e-01"
"Hps4",16.22,14.51,0.17," 4.4e-01"
"Cnot4",51.74,46.1,0.17," 2.0e-01"
"Camsap1",117.8,105.4,0.16," 1.2e-01"
"Flcn",57.49,51.32,0.16," 1.9e-01"
"Syn3",13.11,11.84,0.16," 5.0e-01"
"Brd2",236.43,210.7,0.16," 8.4e-02"
"Mccc2",26.79,23.89,0.16," 3.3e-01"
"Mcur1",26.6,23.75,0.16," 3.3e-01"
"Gm14057",0.53,0.47,0.16," 9.0e-01"
"BC049762",0.36,0.33,0.16," 9.2e-01"
"Cdk8",26.41,23.58,0.16," 3.3e-01"
"Gm45428",2.73,2.47,0.16," 7.7e-01"
"Bag4",142.56,126.63,0.16," 1.4e-01"
"Clk2",18.79,16.76,0.16," 4.1e-01"
"Rasip1",7.95,7.1,0.16," 5.9e-01"
"Btf3l4",36.55,32.62,0.16," 2.6e-01"
"Apol8",3.58,3.2,0.16," 7.3e-01"
"Oscp1",61.74,55.1,0.16," 1.8e-01"
"Mtch2",103,91.96,0.16," 1.3e-01"
"Katna1",10.48,9.35,0.16," 5.4e-01"
"Gm37696",3.24,2.89,0.16," 7.4e-01"
"Pgm2l1",355.33,317.18,0.16," 6.7e-02"
"Fam8a1",157.42,140.94,0.16," 1.4e-01"
"Zfp386",38.44,34.32,0.16," 2.6e-01"
"Gm14305",6.66,5.94,0.16," 6.3e-01"
"Acbd3",92.89,82.75,0.16," 1.5e-01"
"Popdc2",1.09,1,0.16," 8.6e-01"
"Tmem151b",53.34,47.62,0.16," 2.0e-01"
"Capn15",33.65,30,0.16," 2.8e-01"
"Pgbd1",8.24,7.33,0.16," 5.9e-01"
"Sgo2a",0.59,0.53,0.16," 9.0e-01"
"Cacnb2",105.52,94.23,0.16," 1.3e-01"
"Zfp335",13.27,11.88,0.16," 4.9e-01"
"Snx9",15.96,14.3,0.16," 4.5e-01"
"Nipal3",78.72,70.29,0.16," 1.5e-01"
"Mfap1b",22.89,20.37,0.16," 4.2e-01"
"Gm9703",0.18,0.16,0.16," 9.4e-01"
"Dglucy",14.57,13,0.16," 4.7e-01"
"Hspa12a",273.9,244.84,0.16," 8.9e-02"
"Parp8",34.02,30.56,0.16," 3.0e-01"
"Prmt6",27.49,24.64,0.16," 3.5e-01"
"Bloc1s1",9.3,8.35,0.16," 5.7e-01"
"Tmem186",43.01,38.42,0.16," 2.4e-01"
"Snx29",9.24,8.11,0.16," 5.8e-01"
"Snx6",81.71,72.85,0.16," 1.7e-01"
"Gemin7",43.31,38.68,0.16," 2.4e-01"
"Gm26560",0.1,0.09,0.16," 9.6e-01"
"Ctps2",85.14,75.92,0.16," 1.5e-01"
"Tmco1",20.16,17.98,0.16," 4.0e-01"
"Pdia4",14.27,12.76,0.16," 4.8e-01"
"Med9os",1.56,1.4,0.16," 8.3e-01"
"Echs1",74.68,66.75,0.16," 1.7e-01"
"Gmps",219.29,195.63,0.16," 1.1e-01"
"Fbxl7",4.01,3.57,0.16," 7.2e-01"
"Zdhhc6",13.37,11.91,0.16," 5.1e-01"
"Zfp109",8.09,7.23,0.16," 6.0e-01"
"Nup37",4.9,4.37,0.16," 6.9e-01"
"Pigk",58.27,52.11,0.16," 2.0e-01"
"6720468P15Rik",2.06,1.9,0.16," 8.0e-01"
"Rpl12",4.57,4.06,0.16," 7.0e-01"
"Pmpca",87.28,78.04,0.16," 1.5e-01"
"Cep290",26.64,23.84,0.16," 3.4e-01"
"Aqr",41.43,37.25,0.16," 2.6e-01"
"C2cd4d",3.53,3.12,0.16," 7.4e-01"
"Arhgef7",156.93,140.09,0.16," 1.1e-01"
"Zc3h12b",36.38,32.49,0.16," 2.8e-01"
"Gm8907",0.26,0.23,0.16," 9.3e-01"
"Ttc5",39.88,35.66,0.16," 2.6e-01"
"Bnip3l",154.55,139.01,0.16," 1.7e-01"
"Srsf9",45.55,40.6,0.16," 2.5e-01"
"Gigyf1",46.36,41.67,0.16," 2.5e-01"
"Zfand2b",14.43,12.91,0.16," 4.8e-01"
"Smyd3",111.99,99.79,0.16," 1.6e-01"
"Entr1",50.3,44.94,0.16," 2.3e-01"
"Cog8",40.85,36.6,0.16," 2.6e-01"
"Ankrd27",30.15,26.99,0.16," 3.2e-01"
"A430033K04Rik",28.05,24.97,0.16," 4.0e-01"
"Cdr2l",36.6,32.78,0.16," 2.9e-01"
"Gm18859",0.38,0.32,0.16," 9.2e-01"
"Zfp770",42.7,38.22,0.16," 2.5e-01"
"Gm45890",0.22,0.19,0.16," 9.4e-01"
"Haus8",20.5,18.34,0.16," 4.1e-01"
"Morf4l1",101.15,90.53,0.16," 1.9e-01"
"Ildr1",0.42,0.38,0.16," 9.2e-01"
"Def8",82.99,74.06,0.16," 1.7e-01"
"Plin5",3.78,3.41,0.16," 7.4e-01"
"Clnk",0.47,0.42,0.16," 9.1e-01"
"Lrrc8d",41.6,37.22,0.16," 2.6e-01"
"Gm10545",0.29,0.27,0.16," 9.3e-01"
"A730049H05Rik",0.15,0.13,0.16," 9.5e-01"
"Fos",19.29,17.23,0.16," 4.2e-01"
"Paox",11.18,10.02,0.16," 5.4e-01"
"Baalc",154.12,137.66,0.16," 1.2e-01"
"Casp3",19.31,17.28,0.16," 4.3e-01"
"Cdc16",81.81,73.46,0.16," 1.7e-01"
"Usb1",11.44,10.22,0.16," 5.5e-01"
"Slc25a32",25.87,23.17,0.16," 3.6e-01"
"Calm1",3518.66,3153.7,0.16," 5.5e-02"
"Hs2st1",55.06,49.22,0.16," 2.2e-01"
"Smad1",43.32,38.76,0.16," 2.7e-01"
"Sap30bp",80.39,71.97,0.16," 1.7e-01"
"Cs",338.98,303.49,0.16," 7.7e-02"
"Eif4e2",102.33,91.67,0.16," 1.4e-01"
"Nefl",411.14,368.36,0.16," 8.9e-02"
"Ptprs",99.32,89.37,0.16," 1.8e-01"
"Mob2",52.38,46.97,0.16," 2.3e-01"
"Lamtor1",76.52,68.77,0.16," 2.0e-01"
"Gpatch2",32.78,29.37,0.16," 3.1e-01"
"Gm37710",0.13,0.13,0.16," 9.5e-01"
"Rpl26",88.76,75.4,0.16," 7.5e-01"
"Gm13029",0.09,0.09,0.16," 9.6e-01"
"Lrrfip1",51.19,46.13,0.16," 2.6e-01"
"Gm7583",0.22,0.2,0.16," 9.4e-01"
"Parn",35.76,32.02,0.16," 2.9e-01"
"2510039O18Rik",16.4,14.69,0.16," 4.6e-01"
"Gtf2h3",16.29,14.58,0.16," 4.9e-01"
"1810062O18Rik",0.82,0.72,0.16," 8.9e-01"
"Slc37a4",9.71,8.7,0.16," 5.7e-01"
"Rpl35",20.46,17.92,0.16," 4.4e-01"
"Tmem263",98.83,88.74,0.16," 1.6e-01"
"Gm13003",0.12,0.1,0.16," 9.6e-01"
"Siah3",24.7,22.16,0.16," 4.1e-01"
"Sdhaf1",8.57,7.7,0.16," 5.9e-01"
"Trerf1",44.24,39.75,0.16," 2.6e-01"
"Ube2n",260.32,233.99,0.16," 1.1e-01"
"Atl1",95.41,85.35,0.16," 1.6e-01"
"Spg20",88.22,78.91,0.16," 1.7e-01"
"Il1rapl2",2.02,1.78,0.16," 8.1e-01"
"D530033B14Rik",0.13,0.11,0.16," 9.5e-01"
"Tafa5",202.22,181.18,0.16," 9.9e-02"
"4933433G19Rik",0.22,0.16,0.16," 9.5e-01"
"Gm3671",0.43,0.39,0.16," 9.2e-01"
"Gm4977",0.82,0.73,0.16," 8.8e-01"
"Rpl35a-ps4",0.23,0.2,0.16," 9.4e-01"
"Zfp605",25.7,23.04,0.16," 3.6e-01"
"Myef2",43.83,39.32,0.16," 2.7e-01"
"Letm1",76.29,68.5,0.16," 1.8e-01"
"Tmem132d",16.5,14.73,0.16," 4.7e-01"
